special_id,专业代码,专业名称,专业类型,门类/大类,专业类,学校层级,学校层级名称,本层开设数,本层样例学校,升学适配度评分,升学适配度等级,估计平均升学/考研率区间,估计平均保研率区间,公开样本命中记录数,公开样本推免/保研记录数,公开样本覆盖年份数,公开样本年均去清北,公开样本年均去985,公开样本年均去211,公开样本年均去双一流,公开样本最佳去向举例,适配度解读,口径说明
166,080702,电子科学与技术,本科(普通),工学,电子信息类,2,区域重点/特色优势高校,10,重庆邮电大学/重庆/排名127；西安理工大学/陕西/排名155；成都信息工程大学/四川/排名179,82,高,28%-55%,2%-10%，有推免资格学校和强专业更高,909,384,6,2.33,25.67,98.17,110.17,北京大学、华中科技大学、吉林大学、华东师范大学、东北大学、四川大学,区域重点/特色优势高校适合通过校内强学科、竞赛科研和考研把该专业向上迁移；电子科学与技术属于工学方向，综合判断为高；公开去向样本命中909条，已见较好去向包括北京大学、华中科技大学、吉林大学、华东师范大学、东北大学、四川大学。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
166,080702,电子科学与技术,本科(普通),工学,电子信息类,3,普通应用/职业供给高校,2,郑州科技学院/河南/排名957；昆明理工大学津桥学院/云南/排名1091,62,中,12%-35%,0%-3%，多数学校无推免或名额很少,909,384,6,2.33,25.67,98.17,110.17,北京大学、华中科技大学、吉林大学、华东师范大学、东北大学、四川大学,普通应用/职业供给高校更适合先确认本科层次、考研资格和实践作品/证书，再争取区域双一流或专硕通道；电子科学与技术属于工学方向，综合判断为中；公开去向样本命中909条，已见较好去向包括北京大学、华中科技大学、吉林大学、华东师范大学、东北大学、四川大学。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
167,080703,通信工程,本科(普通),工学,电子信息类,1,头部/强研究型高校,30,北京航空航天大学/北京/排名9；哈尔滨工业大学/黑龙江/排名10；北京理工大学/北京/排名11,96,高,45%-75%,10%-30%，头部强校/强专业可更高,105,87,5,0,2.20,3.00,6.60,中国海洋大学、湘潭大学、西藏大学、陆军工程大学、广西师范大学、成都信息工程大学,头部/强研究型高校更适合把该专业走成科研、保研、直博或强校专硕路径；通信工程属于工学方向，综合判断为高；公开去向样本命中105条，已见较好去向包括中国海洋大学、湘潭大学、西藏大学、陆军工程大学、广西师范大学、成都信息工程大学。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
167,080703,通信工程,本科(普通),工学,电子信息类,2,区域重点/特色优势高校,38,西安邮电大学/陕西/排名126；重庆邮电大学/重庆/排名127；西安理工大学/陕西/排名155,81,较高,28%-55%,2%-10%，有推免资格学校和强专业更高,105,87,5,0,2.20,3.00,6.60,中国海洋大学、湘潭大学、西藏大学、陆军工程大学、广西师范大学、成都信息工程大学,区域重点/特色优势高校适合通过校内强学科、竞赛科研和考研把该专业向上迁移；通信工程属于工学方向，综合判断为较高；公开去向样本命中105条，已见较好去向包括中国海洋大学、湘潭大学、西藏大学、陆军工程大学、广西师范大学、成都信息工程大学。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
167,080703,通信工程,本科(普通),工学,电子信息类,3,普通应用/职业供给高校,5,电子科技大学中山学院/广东/排名856；南宁学院/广西/排名1052；青岛工学院/山东/排名1102,60,中,12%-35%,0%-3%，多数学校无推免或名额很少,105,87,5,0,2.20,3.00,6.60,中国海洋大学、湘潭大学、西藏大学、陆军工程大学、广西师范大学、成都信息工程大学,普通应用/职业供给高校更适合先确认本科层次、考研资格和实践作品/证书，再争取区域双一流或专硕通道；通信工程属于工学方向，综合判断为中；公开去向样本命中105条，已见较好去向包括中国海洋大学、湘潭大学、西藏大学、陆军工程大学、广西师范大学、成都信息工程大学。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
80704,080704,微电子科学与工程,本科(普通),工学,电子信息类,1,头部/强研究型高校,9,哈尔滨工业大学/黑龙江/排名10；南开大学/天津/排名15；西安交通大学/陕西/排名15,81,较高,45%-75%,10%-30%，头部强校/强专业可更高,4,4,1,0,0,0,0,成都信息工程大学,头部/强研究型高校更适合把该专业走成科研、保研、直博或强校专硕路径；微电子科学与工程属于工学方向，综合判断为较高；公开去向样本命中4条，已见较好去向包括成都信息工程大学。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
80704,080704,微电子科学与工程,本科(普通),工学,电子信息类,2,区域重点/特色优势高校,2,重庆邮电大学/重庆/排名127；绍兴大学/浙江/排名445,65,中,28%-55%,2%-10%，有推免资格学校和强专业更高,4,4,1,0,0,0,0,成都信息工程大学,区域重点/特色优势高校适合通过校内强学科、竞赛科研和考研把该专业向上迁移；微电子科学与工程属于工学方向，综合判断为中；公开去向样本命中4条，已见较好去向包括成都信息工程大学。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
80704,080704,微电子科学与工程,本科(普通),工学,电子信息类,3,普通应用/职业供给高校,0,,32,暂无开设样本,8%-25%,0%-3%，多数学校无推免或名额很少,4,4,1,0,0,0,0,成都信息工程大学,第3层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
169,080705,光电信息科学与工程,本科(普通),工学,电子信息类,1,头部/强研究型高校,18,哈尔滨工业大学/黑龙江/排名10；北京理工大学/北京/排名11；西安交通大学/陕西/排名15,85,高,45%-75%,10%-30%，头部强校/强专业可更高,39,33,4,0,1.75,1.75,1.75,中国海洋大学、西安工业大学、重庆师范大学、成都信息工程大学、中国航空研究院(北京长城计量测试技术研究所)、中国航空研究院(613所),头部/强研究型高校更适合把该专业走成科研、保研、直博或强校专硕路径；光电信息科学与工程属于工学方向，综合判断为高；公开去向样本命中39条，已见较好去向包括中国海洋大学、西安工业大学、重庆师范大学、成都信息工程大学、中国航空研究院(北京长城计量测试技术研究所)、中国航空研究院(613所)。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
169,080705,光电信息科学与工程,本科(普通),工学,电子信息类,2,区域重点/特色优势高校,12,上海理工大学/上海/排名131；中国计量大学/浙江/排名183；河北大学/河北/排名214,70,较高,28%-55%,2%-10%，有推免资格学校和强专业更高,39,33,4,0,1.75,1.75,1.75,中国海洋大学、西安工业大学、重庆师范大学、成都信息工程大学、中国航空研究院(北京长城计量测试技术研究所)、中国航空研究院(613所),区域重点/特色优势高校适合通过校内强学科、竞赛科研和考研把该专业向上迁移；光电信息科学与工程属于工学方向，综合判断为较高；公开去向样本命中39条，已见较好去向包括中国海洋大学、西安工业大学、重庆师范大学、成都信息工程大学、中国航空研究院(北京长城计量测试技术研究所)、中国航空研究院(613所)。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
169,080705,光电信息科学与工程,本科(普通),工学,电子信息类,3,普通应用/职业供给高校,2,电子科技大学中山学院/广东/排名856；长春电子科技学院/吉林/排名1198,50,偏低,12%-35%,0%-3%，多数学校无推免或名额很少,39,33,4,0,1.75,1.75,1.75,中国海洋大学、西安工业大学、重庆师范大学、成都信息工程大学、中国航空研究院(北京长城计量测试技术研究所)、中国航空研究院(613所),普通应用/职业供给高校更适合先确认本科层次、考研资格和实践作品/证书，再争取区域双一流或专硕通道；光电信息科学与工程属于工学方向，综合判断为偏低；公开去向样本命中39条，已见较好去向包括中国海洋大学、西安工业大学、重庆师范大学、成都信息工程大学、中国航空研究院(北京长城计量测试技术研究所)、中国航空研究院(613所)。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
170,080706,信息工程,本科(普通),工学,电子信息类,1,头部/强研究型高校,12,上海交通大学/上海/排名3；浙江大学/浙江/排名7；东南大学/江苏/排名14,81,较高,45%-75%,10%-30%，头部强校/强专业可更高,6,6,3,0,0,0.33,0.33,西藏大学、青岛科技大学,头部/强研究型高校更适合把该专业走成科研、保研、直博或强校专硕路径；信息工程属于工学方向，综合判断为较高；公开去向样本命中6条，已见较好去向包括西藏大学、青岛科技大学。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
170,080706,信息工程,本科(普通),工学,电子信息类,2,区域重点/特色优势高校,2,青岛科技大学/山东/排名224；南京工程学院/江苏/排名365,65,中,28%-55%,2%-10%，有推免资格学校和强专业更高,6,6,3,0,0,0.33,0.33,西藏大学、青岛科技大学,区域重点/特色优势高校适合通过校内强学科、竞赛科研和考研把该专业向上迁移；信息工程属于工学方向，综合判断为中；公开去向样本命中6条，已见较好去向包括西藏大学、青岛科技大学。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
170,080706,信息工程,本科(普通),工学,电子信息类,3,普通应用/职业供给高校,0,,32,暂无开设样本,8%-25%,0%-3%，多数学校无推免或名额很少,6,6,3,0,0,0.33,0.33,西藏大学、青岛科技大学,第3层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1157,080707T,广播电视工程,本科(普通),工学,电子信息类,1,头部/强研究型高校,1,中国传媒大学/北京/排名55,76,较高,45%-75%,10%-30%，头部强校/强专业可更高,0,0,0,0,0,0,0,,头部/强研究型高校更适合把该专业走成科研、保研、直博或强校专硕路径；广播电视工程属于工学方向，综合判断为较高；公开去向样本暂无稳定命中。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1157,080707T,广播电视工程,本科(普通),工学,电子信息类,2,区域重点/特色优势高校,0,,32,暂无开设样本,20%-45%,2%-10%，有推免资格学校和强专业更高,0,0,0,0,0,0,0,,第2层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1157,080707T,广播电视工程,本科(普通),工学,电子信息类,3,普通应用/职业供给高校,0,,32,暂无开设样本,8%-25%,0%-3%，多数学校无推免或名额很少,0,0,0,0,0,0,0,,第3层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1158,080708T,水声工程,本科(普通),工学,电子信息类,1,头部/强研究型高校,0,,32,暂无开设样本,35%-60%,10%-30%，头部强校/强专业可更高,69,63,2,0,0,31.50,31.50,哈尔滨工程大学、江苏科技大学、中国舰船研究院(大连测控技术研究所),第1层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1158,080708T,水声工程,本科(普通),工学,电子信息类,2,区域重点/特色优势高校,0,,32,暂无开设样本,20%-45%,2%-10%，有推免资格学校和强专业更高,69,63,2,0,0,31.50,31.50,哈尔滨工程大学、江苏科技大学、中国舰船研究院(大连测控技术研究所),第2层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1158,080708T,水声工程,本科(普通),工学,电子信息类,3,普通应用/职业供给高校,0,,32,暂无开设样本,8%-25%,0%-3%，多数学校无推免或名额很少,69,63,2,0,0,31.50,31.50,哈尔滨工程大学、江苏科技大学、中国舰船研究院(大连测控技术研究所),第3层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1159,080709T,电子封装技术,本科(普通),工学,电子信息类,1,头部/强研究型高校,2,北京理工大学/北京/排名11；哈尔滨工业大学(威海)/山东/排名25,77,较高,45%-75%,10%-30%，头部强校/强专业可更高,0,0,0,0,0,0,0,,头部/强研究型高校更适合把该专业走成科研、保研、直博或强校专硕路径；电子封装技术属于工学方向，综合判断为较高；公开去向样本暂无稳定命中。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1159,080709T,电子封装技术,本科(普通),工学,电子信息类,2,区域重点/特色优势高校,1,桂林电子科技大学/广西/排名176,61,中,20%-45%,2%-10%，有推免资格学校和强专业更高,0,0,0,0,0,0,0,,区域重点/特色优势高校适合通过校内强学科、竞赛科研和考研把该专业向上迁移；电子封装技术属于工学方向，综合判断为中；公开去向样本暂无稳定命中。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1159,080709T,电子封装技术,本科(普通),工学,电子信息类,3,普通应用/职业供给高校,0,,32,暂无开设样本,8%-25%,0%-3%，多数学校无推免或名额很少,0,0,0,0,0,0,0,,第3层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1160,080710T,集成电路设计与集成系统,本科(普通),工学,电子信息类,1,头部/强研究型高校,7,电子科技大学/四川/排名18；大连理工大学/辽宁/排名25；厦门大学/福建/排名27,75,较高,45%-75%,10%-30%，头部强校/强专业可更高,6,6,3,0,0,0,0,青岛科技大学、成都信息工程大学,头部/强研究型高校更适合把该专业走成科研、保研、直博或强校专硕路径；集成电路设计与集成系统属于工学方向，综合判断为较高；公开去向样本命中6条，已见较好去向包括青岛科技大学、成都信息工程大学。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1160,080710T,集成电路设计与集成系统,本科(普通),工学,电子信息类,2,区域重点/特色优势高校,1,西安邮电大学/陕西/排名126,58,中,20%-45%,2%-10%，有推免资格学校和强专业更高,6,6,3,0,0,0,0,青岛科技大学、成都信息工程大学,区域重点/特色优势高校适合通过校内强学科、竞赛科研和考研把该专业向上迁移；集成电路设计与集成系统属于工学方向，综合判断为中；公开去向样本命中6条，已见较好去向包括青岛科技大学、成都信息工程大学。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1160,080710T,集成电路设计与集成系统,本科(普通),工学,电子信息类,3,普通应用/职业供给高校,1,电子科技大学成都学院/四川/排名853,39,偏低,8%-25%,0%-3%，多数学校无推免或名额很少,6,6,3,0,0,0,0,青岛科技大学、成都信息工程大学,普通应用/职业供给高校更适合先确认本科层次、考研资格和实践作品/证书，再争取区域双一流或专硕通道；集成电路设计与集成系统属于工学方向，综合判断为偏低；公开去向样本命中6条，已见较好去向包括青岛科技大学、成都信息工程大学。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1161,080711T,医学信息工程,本科(普通),工学,电子信息类,1,头部/强研究型高校,1,四川大学/四川/排名39,86,高,45%-75%,10%-30%，头部强校/强专业可更高,0,0,0,0,0,0,0,,头部/强研究型高校更适合把该专业走成科研、保研、直博或强校专硕路径；医学信息工程属于工学方向，综合判断为高；公开去向样本暂无稳定命中。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1161,080711T,医学信息工程,本科(普通),工学,电子信息类,2,区域重点/特色优势高校,0,,32,暂无开设样本,20%-45%,2%-10%，有推免资格学校和强专业更高,0,0,0,0,0,0,0,,第2层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1161,080711T,医学信息工程,本科(普通),工学,电子信息类,3,普通应用/职业供给高校,0,,32,暂无开设样本,8%-25%,0%-3%，多数学校无推免或名额很少,0,0,0,0,0,0,0,,第3层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1162,080712T,电磁场与无线技术,本科(普通),工学,电子信息类,1,头部/强研究型高校,3,电子科技大学/四川/排名18；华中科技大学/湖北/排名20；西安电子科技大学/陕西/排名29,77,较高,45%-75%,10%-30%，头部强校/强专业可更高,0,0,0,0,0,0,0,,头部/强研究型高校更适合把该专业走成科研、保研、直博或强校专硕路径；电磁场与无线技术属于工学方向，综合判断为较高；公开去向样本暂无稳定命中。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1162,080712T,电磁场与无线技术,本科(普通),工学,电子信息类,2,区域重点/特色优势高校,0,,32,暂无开设样本,20%-45%,2%-10%，有推免资格学校和强专业更高,0,0,0,0,0,0,0,,第2层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1162,080712T,电磁场与无线技术,本科(普通),工学,电子信息类,3,普通应用/职业供给高校,0,,32,暂无开设样本,8%-25%,0%-3%，多数学校无推免或名额很少,0,0,0,0,0,0,0,,第3层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1163,080713T,电波传播与天线,本科(普通),工学,电子信息类,1,头部/强研究型高校,1,武汉大学/湖北/排名17,76,较高,45%-75%,10%-30%，头部强校/强专业可更高,0,0,0,0,0,0,0,,头部/强研究型高校更适合把该专业走成科研、保研、直博或强校专硕路径；电波传播与天线属于工学方向，综合判断为较高；公开去向样本暂无稳定命中。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1163,080713T,电波传播与天线,本科(普通),工学,电子信息类,2,区域重点/特色优势高校,0,,32,暂无开设样本,20%-45%,2%-10%，有推免资格学校和强专业更高,0,0,0,0,0,0,0,,第2层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1163,080713T,电波传播与天线,本科(普通),工学,电子信息类,3,普通应用/职业供给高校,0,,32,暂无开设样本,8%-25%,0%-3%，多数学校无推免或名额很少,0,0,0,0,0,0,0,,第3层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1164,080714T,电子信息科学与技术,本科(普通),工学,电子信息类,1,头部/强研究型高校,12,北京大学/北京/排名2；哈尔滨工业大学/黑龙江/排名10；武汉大学/湖北/排名17,88,高,45%-75%,10%-30%，头部强校/强专业可更高,26,24,3,0,3.67,3.67,3.67,中国海洋大学、成都信息工程大学、重庆师范大学、黑龙江科技大学、中国航空研究院(613所),头部/强研究型高校更适合把该专业走成科研、保研、直博或强校专硕路径；电子信息科学与技术属于工学方向，综合判断为高；公开去向样本命中26条，已见较好去向包括中国海洋大学、成都信息工程大学、重庆师范大学、黑龙江科技大学、中国航空研究院(613所)。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1164,080714T,电子信息科学与技术,本科(普通),工学,电子信息类,2,区域重点/特色优势高校,8,重庆师范大学/重庆/排名259；兰州理工大学/甘肃/排名370；烟台大学/山东/排名379,73,较高,28%-55%,2%-10%，有推免资格学校和强专业更高,26,24,3,0,3.67,3.67,3.67,中国海洋大学、成都信息工程大学、重庆师范大学、黑龙江科技大学、中国航空研究院(613所),区域重点/特色优势高校适合通过校内强学科、竞赛科研和考研把该专业向上迁移；电子信息科学与技术属于工学方向，综合判断为较高；公开去向样本命中26条，已见较好去向包括中国海洋大学、成都信息工程大学、重庆师范大学、黑龙江科技大学、中国航空研究院(613所)。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1164,080714T,电子信息科学与技术,本科(普通),工学,电子信息类,3,普通应用/职业供给高校,7,湘南学院/湖南/排名703；珠海科技学院/广东/排名735；怀化学院/湖南/排名800,54,中,12%-35%,0%-3%，多数学校无推免或名额很少,26,24,3,0,3.67,3.67,3.67,中国海洋大学、成都信息工程大学、重庆师范大学、黑龙江科技大学、中国航空研究院(613所),普通应用/职业供给高校更适合先确认本科层次、考研资格和实践作品/证书，再争取区域双一流或专硕通道；电子信息科学与技术属于工学方向，综合判断为中；公开去向样本命中26条，已见较好去向包括中国海洋大学、成都信息工程大学、重庆师范大学、黑龙江科技大学、中国航空研究院(613所)。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1165,080715T,电信工程及管理,本科(普通),工学,电子信息类,1,头部/强研究型高校,0,,32,暂无开设样本,35%-60%,10%-30%，头部强校/强专业可更高,0,0,0,0,0,0,0,,第1层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1165,080715T,电信工程及管理,本科(普通),工学,电子信息类,2,区域重点/特色优势高校,0,,32,暂无开设样本,20%-45%,2%-10%，有推免资格学校和强专业更高,0,0,0,0,0,0,0,,第2层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1165,080715T,电信工程及管理,本科(普通),工学,电子信息类,3,普通应用/职业供给高校,0,,32,暂无开设样本,8%-25%,0%-3%，多数学校无推免或名额很少,0,0,0,0,0,0,0,,第3层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1166,080716T,应用电子技术教育,本科(普通),工学,电子信息类,1,头部/强研究型高校,0,,32,暂无开设样本,35%-60%,10%-30%，头部强校/强专业可更高,0,0,0,0,0,0,0,,第1层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1166,080716T,应用电子技术教育,本科(普通),工学,电子信息类,2,区域重点/特色优势高校,2,广东技术师范大学/广东/排名271；河南科技学院/河南/排名772,66,中,28%-55%,2%-10%，有推免资格学校和强专业更高,0,0,0,0,0,0,0,,区域重点/特色优势高校适合通过校内强学科、竞赛科研和考研把该专业向上迁移；应用电子技术教育属于工学方向，综合判断为中；公开去向样本暂无稳定命中。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1166,080716T,应用电子技术教育,本科(普通),工学,电子信息类,3,普通应用/职业供给高校,0,,32,暂无开设样本,8%-25%,0%-3%，多数学校无推免或名额很少,0,0,0,0,0,0,0,,第3层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
8387,080717T,人工智能,本科(普通),工学,电子信息类,1,头部/强研究型高校,1,江南大学/江苏/排名67,93,高,45%-75%,10%-30%，头部强校/强专业可更高,1576,381,4,0,58.25,222.00,226.25,东北大学、华东师范大学、北京理工大学、吉林大学、华中科技大学、北京邮电大学,头部/强研究型高校更适合把该专业走成科研、保研、直博或强校专硕路径；人工智能属于工学方向，综合判断为高；公开去向样本命中1576条，已见较好去向包括东北大学、华东师范大学、北京理工大学、吉林大学、华中科技大学、北京邮电大学。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
8387,080717T,人工智能,本科(普通),工学,电子信息类,2,区域重点/特色优势高校,0,,32,暂无开设样本,20%-45%,2%-10%，有推免资格学校和强专业更高,1576,381,4,0,58.25,222.00,226.25,东北大学、华东师范大学、北京理工大学、吉林大学、华中科技大学、北京邮电大学,第2层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
8387,080717T,人工智能,本科(普通),工学,电子信息类,3,普通应用/职业供给高校,0,,32,暂无开设样本,8%-25%,0%-3%，多数学校无推免或名额很少,1576,381,4,0,58.25,222.00,226.25,东北大学、华东师范大学、北京理工大学、吉林大学、华中科技大学、北京邮电大学,第3层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
8693,080718T,海洋信息工程,本科(普通),工学,电子信息类,1,头部/强研究型高校,0,,32,暂无开设样本,35%-60%,10%-30%，头部强校/强专业可更高,0,0,0,0,0,0,0,,第1层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
8693,080718T,海洋信息工程,本科(普通),工学,电子信息类,2,区域重点/特色优势高校,0,,32,暂无开设样本,20%-45%,2%-10%，有推免资格学校和强专业更高,0,0,0,0,0,0,0,,第2层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
8693,080718T,海洋信息工程,本科(普通),工学,电子信息类,3,普通应用/职业供给高校,0,,32,暂无开设样本,8%-25%,0%-3%，多数学校无推免或名额很少,0,0,0,0,0,0,0,,第3层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
8806,080719T,柔性电子学,本科(普通),工学,电子信息类,1,头部/强研究型高校,0,,32,暂无开设样本,35%-60%,10%-30%，头部强校/强专业可更高,0,0,0,0,0,0,0,,第1层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
8806,080719T,柔性电子学,本科(普通),工学,电子信息类,2,区域重点/特色优势高校,0,,32,暂无开设样本,20%-45%,2%-10%，有推免资格学校和强专业更高,0,0,0,0,0,0,0,,第2层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
8806,080719T,柔性电子学,本科(普通),工学,电子信息类,3,普通应用/职业供给高校,0,,32,暂无开设样本,8%-25%,0%-3%，多数学校无推免或名额很少,0,0,0,0,0,0,0,,第3层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
8807,080720T,智能测控工程,本科(普通),工学,电子信息类,1,头部/强研究型高校,0,,32,暂无开设样本,35%-60%,10%-30%，头部强校/强专业可更高,0,0,0,0,0,0,0,,第1层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
8807,080720T,智能测控工程,本科(普通),工学,电子信息类,2,区域重点/特色优势高校,0,,32,暂无开设样本,20%-45%,2%-10%，有推免资格学校和强专业更高,0,0,0,0,0,0,0,,第2层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
